seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,journal,year,url,curation_decision,information_type,relation_scope,review_decision,review_theme,publish_scope,recommended_action,review_rationale,matched_technical_terms,matched_clinical_terms,matched_geo,query,fetched_at,curated_at,reviewed_at
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,42119458,10.1016/j.clinsp.2026.100992,42119458,,A stepwise diagnostic framework for recurrent unexplained fever in adults: an evidence-based review with focus on Latin America.,"Clinics (Sao Paulo, Brazil)",2026,https://pubmed.ncbi.nlm.nih.gov/42119458/,mantener_recurrente,paper_clinico_pet_spect,chile_latam_util,publicar_recurrente,paper_clinico_pet_spect,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,,pet/ct; pet; fdg; imaging; diagnostic,latin america; latin american; brazil,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,40584636,10.1002/trc2.12465,40584636,PMC11040692,Management of Patients With Mild Cognitive Impairment in the Era of Anti-Amyloid Therapy: A Worldwide Neurology Survey.,Neurology. Clinical practice,2025,https://pubmed.ncbi.nlm.nih.gov/40584636/,mantener_recurrente,paper_clinico_pet_spect,chile_latam_util,publicar_recurrente,paper_clinico_pet_spect,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,,pet; fdg,latin america,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41464518,10.3390/ijerph22121885,41464518,PMC12732775,Pilot Study on Risk Perception in Practices with Medical Cyclotrons in Radiopharmaceutical Centers in Latin American Countries: Diagnosis and Corrective Measures.,,2025,https://europepmc.org/article/MED/41464518,mantener_recurrente,produccion_ciclotron_control_calidad,chile_latam_util,publicar_recurrente,produccion_ciclotron_control_calidad,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,cyclotron; radiopharmaceutical,pet,chile; latin america; latin american; brazil; argentina; mexico; colombia; peru,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,36156646,10.4067/S0034-98872022000200199,36156646,,[18F-fluorodesoxyglucose positron emission tomography/computed tomography in extramedullary multiple myeloma].,Revista medica de Chile,2022,https://pubmed.ncbi.nlm.nih.gov/36156646/,mantener_recurrente,paper_clinico_pet_spect,chile_latam_util,publicar_recurrente,paper_clinico_pet_spect,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,,pet,chile,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
ga68_dotatate,Ga-68 DOTATATE,EuropePMC,MED39735644,10.3389/fendo.2024.1433582,39735644,PMC11671257,Pheochromocytoma: an updated scoping review from clinical presentation to management and treatment.,,2024,https://europepmc.org/article/MED/39735644,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,dotatate; lutetium; 68ga,pet/ct; pet; fdg; fluorodeoxyglucose; imaging; diagnostic; metastasis,colombia,"(""Ga-68 DOTATATE"" OR ""Gallium-68 DOTATATE"" OR ""68Ga-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
ga68_dotatate,Ga-68 DOTATATE,PubMed,19623420,,19623420,,[Detection of neuroendocrine tumors by positron emission tomography-computed tomography with 68Ga-DOTATATE: report of one case].,Revista medica de Chile,2009,https://pubmed.ncbi.nlm.nih.gov/19623420/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,dotatate; 68ga,pet/ct; pet; imaging,chile,"(""Ga-68 DOTATATE"" OR ""Gallium-68 DOTATATE"" OR ""68Ga-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED39080211,10.1007/s12020-024-03961-7,39080211,,Challenges in treating radioiodine-refractory thyroid cancer: a global perspective with a focus on developing nations in Latin America.,,2024,https://europepmc.org/article/MED/39080211,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,radioiodine,,latin america,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED37380825,10.1007/s11154-023-09818-0,37380825,,Management of radioiodine refractory differentiated thyroid cancer: the Latin American perspective.,,2024,https://europepmc.org/article/MED/37380825,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,radioiodine,,chile; latin america; latin american; brazil; argentina; colombia,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED39699644,10.1089/thy.2024.0338,39699644,,Radiofrequency Ablation for Solitary Autonomously Functioning Thyroid Nodules: Multicenter Study from Latin America.,,2025,https://europepmc.org/article/MED/39699644,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,radioiodine,,latin america,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED38390762,10.4274/mirt.galenos.2023.82653,38390762,PMC10899736,Care Pathway at a Cancer Center for the Administration of Radiometabolic Therapy with 177Lu-PSMA in Patients with Metastatic Castration-resistant Prostate Cancer.,,2024,https://europepmc.org/article/MED/38390762,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,psma; 177lu,,colombia,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED36266992,10.1097/mnm.0000000000001630,36266992,PMC9645550,"Current status of nuclear cardiology practice in Latin America and the Caribbean, in the era of multimodality cardiac imaging approach: 2022 update.",,2022,https://europepmc.org/article/MED/36266992,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,radiopharmaceutical,pet/ct; pet; spect; imaging; diagnostic,chile; latin america; brazil; argentina; colombia,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED28155191,10.1007/s12350-017-0788-0,28155191,,Left ventricular functional parameters by gated SPECT myocardial perfusion imaging in a Latin American country.,,2018,https://europepmc.org/article/MED/28155191,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,tc-99m,spect; imaging,latin america; latin american,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,28155191,10.1007/s12350-017-0788-0,28155191,,Left ventricular functional parameters by gated SPECT myocardial perfusion imaging in a Latin American country.,Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology,2018,https://pubmed.ncbi.nlm.nih.gov/28155191/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,tc-99m,spect; imaging,latin america; latin american,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,29189860,10.4067/s0034-98872017000801021,29189860,,[False negative spect parathyroid scintigraphy with sestamibi in patients with primary hyperparathyroidism].,Revista medica de Chile,2017,https://pubmed.ncbi.nlm.nih.gov/29189860/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,sestamibi; 99mtc,spect,chile,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,26757867,10.4067/S0034-98872015001100008,26757867,,[Follow-up of patients with good exercise capacity in stress test with myocardial single-photon emission computed tomography (SPECT)].,Revista medica de Chile,2015,https://pubmed.ncbi.nlm.nih.gov/26757867/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,sestamibi; 99mtc,spect,chile,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,10959453,,10959453,,[Myocardial perfusion evaluated with a 2-isotope technique. Experience with the first 1600 cases in Mexico].,Archivos del Instituto de Cardiologia de Mexico,2000,https://pubmed.ncbi.nlm.nih.gov/10959453/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,radiotracer,spect,latin america; mexico,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,9609037,,9609037,,[Parathyroid scintigraphy with Tc99m Sestamibi].,Revista medica de Chile,1997,https://pubmed.ncbi.nlm.nih.gov/9609037/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,sestamibi,diagnostic,chile,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,11680967,,11680967,,[Radioguided surgery of hyperparathyroidism. A case report].,Revista medica de Chile,2001,https://pubmed.ncbi.nlm.nih.gov/11680967/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,sestamibi,,chile,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,11534095,,11534095,,"[Simultaneous assessment of myocardial perfusion and ventricular function using thallium-201 at rest/Tc-99m tetrofosmin at effort with single-photon emission computerized tomography, synchronized with electrocardiogram (synchronized SPECT). Initial experience in Latin America].",Archivos del Instituto de Cardiologia de Mexico,2000,https://pubmed.ncbi.nlm.nih.gov/11534095/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,sestamibi; tc-99m,spect,latin america; mexico,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,9412421,,9412421,,[Simultaneous assessment of perfusion and myocardial viability with 2 isotope studies (thallium at rest and sestamibi in exercise). Initial experience in Mexico and Latin America].,Archivos del Instituto de Cardiologia de Mexico,1997,https://pubmed.ncbi.nlm.nih.gov/9412421/,mantener_recurrente,radiofarmaco_teranostico_compuesto,chile_latam_util,publicar_recurrente,radiofarmaco_teranostico_compuesto,tablero_principal,Publicar en flujo recurrente del observatorio.,Curaduria base detecto vinculo regional/CCHEN o tema prioritario suficiente.,sestamibi,spect,latin america; latin american; mexico,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41109097,10.1016/j.apradiso.2025.112229,41109097,,A thermostatic temperature control strategy for medical cyclotron deionized water cooling system based on cascade integral sliding mode controller.,,2026,https://europepmc.org/article/MED/41109097,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",cyclotron,,,"(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19,2026-05-19,2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41109097,10.1016/j.apradiso.2025.112229,41109097,,A thermostatic temperature control strategy for medical cyclotron deionized water cooling system based on cascade integral sliding mode controller.,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture, industry and medicine",2026,https://pubmed.ncbi.nlm.nih.gov/41109097/,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",cyclotron,,,"(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19,2026-05-19,2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED40393209,10.1016/j.apradiso.2025.111915,40393209,,An advanced beam energy control strategy for medical cyclotron via ADRC with model-based feedforward controller.,,2025,https://europepmc.org/article/MED/40393209,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",cyclotron,,,"(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19,2026-05-19,2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,EuropePMC,MED41686081,10.1097/hp.0000000000002106,41686081,,Atmospheric Releases of Air-activated Radionuclides from Medical Cyclotrons: A Comparison among the Models Related to Population Doses.,,2026,https://europepmc.org/article/MED/41686081,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",cyclotron; isotope production; bombardment,,,"(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19,2026-05-19,2026-05-19
